,Employee ID,Age,Gender,Department,Job Satisfaction,Stress Level,Annual Salary,Overtime Hours/Month,Manager Rating,Promotion in Last 5 Years,Date Hired,Parent Education Level,Favorite Activity,Job Description
917,E00917,29,F,Operations,9,8,43K(est.),38,4,No,2023/11,hWl,Cooking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
918,E00918,64,male,Marketing,7,6,112K(est.),43,5,Yes,2012/12,Graduate,Hiking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
919,E00919,49,female,IT,3,3,100K(est.),29,3,No,2000/01,High School,Reading,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
920,E00920,35,F,Operations,3,9,107K(est.),41,4,Yes,2009/12,College,Playing Sports,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
921,E00921,56,F,Sales,9,8,112K(est.),10,3,No,1990/11,College,Reading,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
922,E00922,57,female,Operations,9,3,93K(est.),17,4,Yes,1993/08,PhD,Reading,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
923,E00923,32,female,Finance,2,4,94K(est.),11,5,No,2020/11,Graduate,Hiking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
924,E00924,49,male,Operations,8,8,71K(est.),21,2,No,2011/01,Egz,Gaming,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
925,E00925,52,Male,Sales,10,3,56K(est.),9,3,No,2023/05,DStgqMk,Gaming,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
926,E00926,65,Male,Operations,9,4,51K(est.),39,4,No,1999/10,High School,Gaming,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
927,E00927,43,M,Sales,3,2,77K(est.),50,1,No,2009/07,EplkbQt,Gaming,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
928,E00928,43,M,Finance,5,2,61K(est.),20,5,Yes,2014/01,College,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
929,E00929,24,male,HR,9,4,57K(est.),48,1,Yes,2001/09,College,Hiking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
930,E00930,52,Male,Operations,3,6,69K(est.),49,1,No,2016/03,PhD,Traveling,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
931,E00931,34,F,IT,5,5,66K(est.),15,5,No,2018/11,PhD,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
932,E00932,51,F,Marketing,9,7,89K(est.),32,5,No,1990/09,College,Traveling,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
933,E00933,27,M,Finance,1,3,43K(est.),17,5,Yes,2004/07,Graduate,Reading,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
934,E00934,27,F,Sales,7,10,54K(est.),46,1,No,2003/09,PhD,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
935,E00935,30,female,Operations,2,4,96K(est.),33,3,Yes,1994/09,College,Playing Sports,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
936,E00936,34,male,IT,6,3,81K(est.),13,5,Yes,1997/09,Graduate,Gaming,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
937,E00937,51,Male,Marketing,3,10,43K(est.),15,1,Yes,2011/03,PhD,Reading,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
938,E00938,64,female,Marketing,7,9,73K(est.),9,4,No,2007/09,High School,Hiking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
939,E00939,42,female,Operations,1,1,79K(est.),41,4,Yes,2018/03,PhD,Hiking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
940,E00940,38,male,Sales,2,1,106K(est.),16,2,No,1991/10,PhD,Cooking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
941,E00941,29,F,Marketing,8,7,70K(est.),30,1,Yes,2019/08,College,Reading,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
942,E00942,54,male,IT,1,2,63K(est.),38,3,Yes,2011/10,High School,Playing Sports,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
943,E00943,43,male,Operations,6,5,87K(est.),42,1,Yes,2008/08,Graduate,Cooking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
944,E00944,55,Female,Operations,1,9,90K(est.),39,3,No,2002/08,Graduate,Playing Sports,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
945,E00945,28,M,IT,8,8,86K(est.),46,5,No,2023/06,Graduate,Traveling,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
946,E00946,39,F,Sales,3,8,69K(est.),32,4,Yes,2011/05,College,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
947,E00947,43,Male,Finance,3,10,84K(est.),28,2,No,1994/05,PhD,Hiking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
948,E00948,43,Female,IT,9,3,104K(est.),36,5,Yes,2007/05,Graduate,Gaming,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
949,E00949,31,male,HR,4,6,46K(est.),27,1,Yes,2007/01,Graduate,Hiking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
950,E00950,35,F,Sales,5,10,49K(est.),36,3,Yes,2020/12,High School,Traveling,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
951,E00951,45,F,Sales,6,9,81K(est.),17,4,No,2000/03,Graduate,Reading,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
952,E00952,41,Male,Marketing,7,6,91K(est.),8,5,No,2015/11,High School,Reading,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
953,E00953,45,Female,Sales,6,3,102K(est.),3,4,No,2000/09,College,Playing Sports,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
954,E00954,45,male,Finance,3,3,111K(est.),8,1,Yes,2018/12,High School,Playing Sports,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
955,E00955,46,Male,Marketing,2,5,89K(est.),7,1,No,1997/06,Graduate,Gaming,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
956,E00956,25,M,Marketing,9,5,49K(est.),45,4,No,1998/08,Graduate,Cooking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
957,E00957,44,male,Marketing,2,2,98K(est.),32,4,Yes,1990/09,Graduate,Hiking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
958,E00958,49,F,Operations,1,1,78K(est.),0,5,No,2010/06,JaX,Hiking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
959,E00959,23,Male,HR,10,7,94K(est.),10,1,Yes,2005/03,PhD,Cooking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
960,E00960,29,Male,HR,9,10,106K(est.),35,3,No,1993/01,Graduate,Playing Sports,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
961,E00961,55,male,HR,10,9,104K(est.),22,4,Yes,1995/07,Graduate,Gaming,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
962,E00962,27,Male,HR,4,10,43K(est.),28,4,Yes,2022/12,High School,Gaming,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
963,E00963,29,female,Sales,5,6,89K(est.),49,3,No,1998/07,Graduate,Cooking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
964,E00964,49,female,Finance,6,9,76K(est.),33,5,Yes,2019/06,High School,Traveling,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
965,E00965,60,Female,Marketing,9,10,109K(est.),10,4,No,2008/02,Graduate,Traveling,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
966,E00966,44,male,Marketing,8,,97K(est.),23,4,Yes,1994/01,Graduate,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
967,E00967,35,Male,Sales,4,2,113K(est.),36,2,No,1997/02,PhD,Playing Sports,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
968,E00968,51,M,Sales,9,5,64K(est.),1,5,No,2003/08,PhD,Hiking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
969,E00969,23,Male,Finance,10,6,50K(est.),21,1,No,2019/01,Graduate,Gaming,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
970,E00970,60,M,Sales,6,3,110K(est.),8,3,No,2014/02,High School,Playing Sports,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
971,E00971,43,female,Marketing,8,3,70K(est.),3,2,Yes,2010/06,College,Traveling,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
972,E00972,51,M,IT,1,4,49K(est.),22,5,Yes,2018/12,azSpRsQ,Gaming,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
973,E00973,62,female,Marketing,10,7,104K(est.),27,2,Yes,2002/01,PhD,Hiking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
974,E00974,49,Female,Operations,5,4,93K(est.),19,3,Yes,2009/10,Graduate,Gaming,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
975,E00975,22,female,Finance,8,10,54K(est.),21,3,Yes,1996/09,QBlNsmm,Gaming,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
976,E00976,39,M,Marketing,3,9,114K(est.),45,4,No,2001/05,Graduate,Reading,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
977,E00977,52,Female,HR,5,4,81K(est.),14,5,Yes,1997/08,College,Traveling,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
978,E00978,48,M,IT,5,7,42K(est.),45,2,Yes,2008/08,College,Cooking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
979,E00979,65,F,IT,3,9,92K(est.),10,2,No,2009/04,PhD,Hiking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
980,E00980,54,female,Marketing,6,10,118K(est.),32,2,No,2012/10,Graduate,Cooking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
981,E00981,30,female,HR,4,2,64K(est.),9,1,Yes,2014/12,Graduate,Gaming,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
982,E00982,56,Female,IT,1,4,118K(est.),5,2,No,2018/12,High School,Hiking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
983,E00983,27,male,HR,4,3,78K(est.),13,3,No,2002/01,High School,Hiking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
984,E00984,50,F,Sales,4,8,106K(est.),6,5,Yes,1992/03,PhD,Traveling,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
